"","Cod_setor","age_sex_group","population"
"13997","230440060100237","F_15_24",104
"13998","230440060100237","F_25_44",128
"13999","230440060100237","F_45_64",82
"14000","230440060100237","F_64more",21
"14001","230440060100238","M_14less",138
"14002","230440060100238","M_15_24",123
"14003","230440060100238","M_25_44",151
"14004","230440060100238","M_45_64",74
"14005","230440060100238","M_64more",14
"14006","230440060100238","F_14less",132
"14007","230440060100238","F_15_24",98
"14008","230440060100238","F_25_44",145
"14009","230440060100238","F_45_64",93
"14010","230440060100238","F_64more",17
"14011","230440060100239","M_14less",92
"14012","230440060100239","M_15_24",70
"14013","230440060100239","M_25_44",104
"14014","230440060100239","M_45_64",44
"14015","230440060100239","M_64more",6
"14016","230440060100239","F_14less",92
"14017","230440060100239","F_15_24",79
"14018","230440060100239","F_25_44",114
"14019","230440060100239","F_45_64",49
"14020","230440060100239","F_64more",14
"14021","230440060100240","M_14less",112
"14022","230440060100240","M_15_24",81
"14023","230440060100240","M_25_44",112
"14024","230440060100240","M_45_64",48
"14025","230440060100240","M_64more",6
"14026","230440060100240","F_14less",108
"14027","230440060100240","F_15_24",88
"14028","230440060100240","F_25_44",98
"14029","230440060100240","F_45_64",48
"14030","230440060100240","F_64more",13
"14031","230440060100241","M_14less",155
"14032","230440060100241","M_15_24",102
"14033","230440060100241","M_25_44",160
"14034","230440060100241","M_45_64",64
"14035","230440060100241","M_64more",18
"14036","230440060100241","F_14less",170
"14037","230440060100241","F_15_24",116
"14038","230440060100241","F_25_44",179
"14039","230440060100241","F_45_64",72
"14040","230440060100241","F_64more",32
"14041","230440060100242","M_14less",104
"14042","230440060100242","M_15_24",90
"14043","230440060100242","M_25_44",115
"14044","230440060100242","M_45_64",58
"14045","230440060100242","M_64more",13
"14046","230440060100242","F_14less",104
"14047","230440060100242","F_15_24",81
"14048","230440060100242","F_25_44",135
"14049","230440060100242","F_45_64",73
"14050","230440060100242","F_64more",13
"14051","230440060100243","M_14less",184
"14052","230440060100243","M_15_24",128
"14053","230440060100243","M_25_44",165
"14054","230440060100243","M_45_64",49
"14055","230440060100243","M_64more",22
"14056","230440060100243","F_14less",180
"14057","230440060100243","F_15_24",105
"14058","230440060100243","F_25_44",160
"14059","230440060100243","F_45_64",60
"14060","230440060100243","F_64more",13
"14061","230440060100244","M_14less",102
"14062","230440060100244","M_15_24",70
"14063","230440060100244","M_25_44",114
"14064","230440060100244","M_45_64",66
"14065","230440060100244","M_64more",14
"14066","230440060100244","F_14less",82
"14067","230440060100244","F_15_24",86
"14068","230440060100244","F_25_44",134
"14069","230440060100244","F_45_64",77
"14070","230440060100244","F_64more",21
"14071","230440060100245","M_14less",109
"14072","230440060100245","M_15_24",58
"14073","230440060100245","M_25_44",104
"14074","230440060100245","M_45_64",49
"14075","230440060100245","M_64more",7
"14076","230440060100245","F_14less",98
"14077","230440060100245","F_15_24",75
"14078","230440060100245","F_25_44",128
"14079","230440060100245","F_45_64",57
"14080","230440060100245","F_64more",9
"14081","230440060100246","M_14less",83
"14082","230440060100246","M_15_24",67
"14083","230440060100246","M_25_44",117
"14084","230440060100246","M_45_64",52
"14085","230440060100246","M_64more",9
"14086","230440060100246","F_14less",70
"14087","230440060100246","F_15_24",85
"14088","230440060100246","F_25_44",136
"14089","230440060100246","F_45_64",63
"14090","230440060100246","F_64more",15
"14091","230440060100247","M_14less",84
"14092","230440060100247","M_15_24",63
"14093","230440060100247","M_25_44",135
"14094","230440060100247","M_45_64",65
"14095","230440060100247","M_64more",25
"14096","230440060100247","F_14less",73
"14097","230440060100247","F_15_24",74
"14098","230440060100247","F_25_44",172
"14099","230440060100247","F_45_64",96
"14100","230440060100247","F_64more",41
"14101","230440060100248","M_14less",75
"14102","230440060100248","M_15_24",78
"14103","230440060100248","M_25_44",142
"14104","230440060100248","M_45_64",90
"14105","230440060100248","M_64more",18
"14106","230440060100248","F_14less",83
"14107","230440060100248","F_15_24",94
"14108","230440060100248","F_25_44",166
"14109","230440060100248","F_45_64",116
"14110","230440060100248","F_64more",34
"14111","230440060100249","M_14less",70
"14112","230440060100249","M_15_24",65
"14113","230440060100249","M_25_44",119
"14114","230440060100249","M_45_64",76
"14115","230440060100249","M_64more",12
"14116","230440060100249","F_14less",73
"14117","230440060100249","F_15_24",67
"14118","230440060100249","F_25_44",119
"14119","230440060100249","F_45_64",101
"14120","230440060100249","F_64more",30
"14121","230440060100250","M_14less",99
"14122","230440060100250","M_15_24",82
"14123","230440060100250","M_25_44",137
"14124","230440060100250","M_45_64",66
"14125","230440060100250","M_64more",20
"14126","230440060100250","F_14less",77
"14127","230440060100250","F_15_24",93
"14128","230440060100250","F_25_44",160
"14129","230440060100250","F_45_64",107
"14130","230440060100250","F_64more",25
"14131","230440060100251","M_14less",81
"14132","230440060100251","M_15_24",87
"14133","230440060100251","M_25_44",124
"14134","230440060100251","M_45_64",84
"14135","230440060100251","M_64more",24
"14136","230440060100251","F_14less",104
"14137","230440060100251","F_15_24",81
"14138","230440060100251","F_25_44",140
"14139","230440060100251","F_45_64",109
"14140","230440060100251","F_64more",40
"14141","230440060100252","M_14less",90
"14142","230440060100252","M_15_24",78
"14143","230440060100252","M_25_44",155
"14144","230440060100252","M_45_64",86
"14145","230440060100252","M_64more",34
"14146","230440060100252","F_14less",83
"14147","230440060100252","F_15_24",65
"14148","230440060100252","F_25_44",177
"14149","230440060100252","F_45_64",117
"14150","230440060100252","F_64more",43
"14151","230440060100253","M_14less",92
"14152","230440060100253","M_15_24",70
"14153","230440060100253","M_25_44",147
"14154","230440060100253","M_45_64",89
"14155","230440060100253","M_64more",39
"14156","230440060100253","F_14less",69
"14157","230440060100253","F_15_24",72
"14158","230440060100253","F_25_44",163
"14159","230440060100253","F_45_64",138
"14160","230440060100253","F_64more",52
"14161","230440065090001","M_14less",51
"14162","230440065090001","M_15_24",49
"14163","230440065090001","M_25_44",79
"14164","230440065090001","M_45_64",72
"14165","230440065090001","M_64more",18
"14166","230440065090001","F_14less",47
"14167","230440065090001","F_15_24",58
"14168","230440065090001","F_25_44",124
"14169","230440065090001","F_45_64",66
"14170","230440065090001","F_64more",24
"14171","230440065090002","M_14less",87
"14172","230440065090002","M_15_24",82
"14173","230440065090002","M_25_44",165
"14174","230440065090002","M_45_64",99
"14175","230440065090002","M_64more",45
"14176","230440065090002","F_14less",92
"14177","230440065090002","F_15_24",101
"14178","230440065090002","F_25_44",198
"14179","230440065090002","F_45_64",146
"14180","230440065090002","F_64more",47
"14181","230440065090003","M_14less",178
"14182","230440065090003","M_15_24",207
"14183","230440065090003","M_25_44",362
"14184","230440065090003","M_45_64",88
"14185","230440065090003","M_64more",24
"14186","230440065090003","F_14less",159
"14187","230440065090003","F_15_24",168
"14188","230440065090003","F_25_44",344
"14189","230440065090003","F_45_64",86
"14190","230440065090003","F_64more",31
"14191","230440065090004","M_14less",79
"14192","230440065090004","M_15_24",70
"14193","230440065090004","M_25_44",94
"14194","230440065090004","M_45_64",55
"14195","230440065090004","M_64more",11
"14196","230440065090004","F_14less",79
"14197","230440065090004","F_15_24",59
"14198","230440065090004","F_25_44",107
"14199","230440065090004","F_45_64",65
"14200","230440065090004","F_64more",18
"14201","230440065090005","M_14less",79
"14202","230440065090005","M_15_24",84
"14203","230440065090005","M_25_44",113
"14204","230440065090005","M_45_64",39
"14205","230440065090005","M_64more",18
"14206","230440065090005","F_14less",78
"14207","230440065090005","F_15_24",82
"14208","230440065090005","F_25_44",122
"14209","230440065090005","F_45_64",52
"14210","230440065090005","F_64more",29
"14211","230440065090006","M_14less",79
"14212","230440065090006","M_15_24",68
"14213","230440065090006","M_25_44",182
"14214","230440065090006","M_45_64",66
"14215","230440065090006","M_64more",18
"14216","230440065090006","F_14less",101
"14217","230440065090006","F_15_24",83
"14218","230440065090006","F_25_44",196
"14219","230440065090006","F_45_64",74
"14220","230440065090006","F_64more",26
"14221","230440065090007","M_14less",116
"14222","230440065090007","M_15_24",61
"14223","230440065090007","M_25_44",193
"14224","230440065090007","M_45_64",68
"14225","230440065090007","M_64more",12
"14226","230440065090007","F_14less",135
"14227","230440065090007","F_15_24",81
"14228","230440065090007","F_25_44",236
"14229","230440065090007","F_45_64",55
"14230","230440065090007","F_64more",12
"14231","230440065090008","M_14less",225
"14232","230440065090008","M_15_24",165
"14233","230440065090008","M_25_44",302
"14234","230440065090008","M_45_64",162
"14235","230440065090008","M_64more",36
"14236","230440065090008","F_14less",237
"14237","230440065090008","F_15_24",159
"14238","230440065090008","F_25_44",351
"14239","230440065090008","F_45_64",182
"14240","230440065090008","F_64more",37
"14241","230440065090009","M_14less",58
"14242","230440065090009","M_15_24",72
"14243","230440065090009","M_25_44",120
"14244","230440065090009","M_45_64",93
"14245","230440065090009","M_64more",12
"14246","230440065090009","F_14less",46
"14247","230440065090009","F_15_24",70
"14248","230440065090009","F_25_44",163
"14249","230440065090009","F_45_64",100
"14250","230440065090009","F_64more",22
"14251","230440065090010","M_14less",115
"14252","230440065090010","M_15_24",99
"14253","230440065090010","M_25_44",168
"14254","230440065090010","M_45_64",122
"14255","230440065090010","M_64more",23
"14256","230440065090010","F_14less",113
"14257","230440065090010","F_15_24",94
"14258","230440065090010","F_25_44",253
"14259","230440065090010","F_45_64",118
"14260","230440065090010","F_64more",31
"14261","230440065090011","M_14less",121
"14262","230440065090011","M_15_24",70
"14263","230440065090011","M_25_44",141
"14264","230440065090011","M_45_64",87
"14265","230440065090011","M_64more",19
"14266","230440065090011","F_14less",103
"14267","230440065090011","F_15_24",89
"14268","230440065090011","F_25_44",175
"14269","230440065090011","F_45_64",85
"14270","230440065090011","F_64more",29
"14271","230440065090012","M_14less",80
"14272","230440065090012","M_15_24",96
"14273","230440065090012","M_25_44",180
"14274","230440065090012","M_45_64",119
"14275","230440065090012","M_64more",33
"14276","230440065090012","F_14less",79
"14277","230440065090012","F_15_24",99
"14278","230440065090012","F_25_44",204
"14279","230440065090012","F_45_64",97
"14280","230440065090012","F_64more",26
"14281","230440065090013","M_14less",159
"14282","230440065090013","M_15_24",71
"14283","230440065090013","M_25_44",154
"14284","230440065090013","M_45_64",45
"14285","230440065090013","M_64more",11
"14286","230440065090013","F_14less",147
"14287","230440065090013","F_15_24",93
"14288","230440065090013","F_25_44",164
"14289","230440065090013","F_45_64",39
"14290","230440065090013","F_64more",14
"14291","230440065090014","M_14less",84
"14292","230440065090014","M_15_24",53
"14293","230440065090014","M_25_44",72
"14294","230440065090014","M_45_64",46
"14295","230440065090014","M_64more",2
"14296","230440065090014","F_14less",56
"14297","230440065090014","F_15_24",72
"14298","230440065090014","F_25_44",88
"14299","230440065090014","F_45_64",62
"14300","230440065090014","F_64more",13
"14301","230440065090015","M_14less",84
"14302","230440065090015","M_15_24",60
"14303","230440065090015","M_25_44",140
"14304","230440065090015","M_45_64",71
"14305","230440065090015","M_64more",20
"14306","230440065090015","F_14less",92
"14307","230440065090015","F_15_24",72
"14308","230440065090015","F_25_44",197
"14309","230440065090015","F_45_64",59
"14310","230440065090015","F_64more",29
"14311","230440065090016","M_14less",182
"14312","230440065090016","M_15_24",116
"14313","230440065090016","M_25_44",182
"14314","230440065090016","M_45_64",75
"14315","230440065090016","M_64more",16
"14316","230440065090016","F_14less",159
"14317","230440065090016","F_15_24",93
"14318","230440065090016","F_25_44",208
"14319","230440065090016","F_45_64",97
"14320","230440065090016","F_64more",24
"14321","230440065090017","M_14less",115
"14322","230440065090017","M_15_24",68
"14323","230440065090017","M_25_44",134
"14324","230440065090017","M_45_64",66
"14325","230440065090017","M_64more",13
"14326","230440065090017","F_14less",85
"14327","230440065090017","F_15_24",83
"14328","230440065090017","F_25_44",152
"14329","230440065090017","F_45_64",70
"14330","230440065090017","F_64more",23
"14331","230440065090018","M_14less",154
"14332","230440065090018","M_15_24",194
"14333","230440065090018","M_25_44",274
"14334","230440065090018","M_45_64",144
"14335","230440065090018","M_64more",26
